Name,State,Category,Files,Count Raw,Count Nested
Robin_Comey,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
J.P._Sredzinski,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Steve_Meskers,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Michelle_Lapine_McCabe,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Melissa_Ziobron,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Adam_Greenberg,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Steven_Giacomi,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Christine_Palm,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Christie_Carpino,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
James_Maroney,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Mark_Tweedie,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Raghib_Allie-Brennan,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Jennifer_Lovett,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Caitlin_Clarkson_Pereira,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Kurt_Vail,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Paul_Honig,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Marilyn_Moore,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Lou_Arata,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Manuel_Bataguas,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Robert_C._Sampson,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
"[""Marc_D'Amelio""", 'Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Bob_Duff,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
John_Pelkey,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
David_Michel,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Joseph_Jaumann,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Cristin_Vahey,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Quentin_Phipps,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Greg_Stokes,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Eleni_Kavros_DeGraw,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Diane_Pagano,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Jerry_Bosak,Connecticut,pending,files; Confirmed; pdf; HTMLS,3,0
Yvonne_Lewis_Holley,Connecticut,flagged,files; pdf,1,0
Wes_Luther,Connecticut,flagged,files; pdf,1,0
David_Ulmer,Connecticut,flagged,files; pdf,1,0
Carla_Fassbender,Connecticut,flagged,files; pdf,1,0
Ashton_Clemmons,Connecticut,flagged,files; pdf,1,0
Rachel_Hunt,Connecticut,flagged,files; pdf,1,0
Ray_Ubinger,Connecticut,flagged,files; pdf,1,0
James_DeMartino,Connecticut,flagged,files; pdf,1,0
Darren_Jackson,Connecticut,flagged,files; pdf,1,0
Stephanie_Barry,Connecticut,flagged,files; pdf,1,0
Becky_Carney,Connecticut,flagged,files; pdf,1,0
Connie_Jagodzinski,Connecticut,flagged,files; pdf,1,0
Brian_Turner,Connecticut,flagged,files; pdf,1,0
Amanda_Webster,Connecticut,flagged,files; pdf,1,0
Franklin_Deese,Connecticut,flagged,files; pdf,1,0
Arin_Wilhelm,Connecticut,flagged,files; pdf,1,0
Dan_Blue,Connecticut,flagged,files; pdf,1,0
David_Baker,Connecticut,flagged,files; pdf,1,0
Linda_Bennett,Connecticut,flagged,files; pdf,1,0
David_Wheeler,Connecticut,flagged,files; pdf,1,0
Louisa_Phillips,Connecticut,flagged,files; pdf,1,0
Verla_Insko,Connecticut,flagged,files; pdf,1,0
Amy_Evans,Connecticut,flagged,files; pdf,1,0
John_Bucchioni,Connecticut,flagged,files; pdf,1,0
Albert_Pacer,Connecticut,flagged,files; pdf,1,0
William_Bush,Connecticut,flagged,files; pdf,1,0
John_Szoka,Connecticut,flagged,files; pdf,1,0
John_Check,Connecticut,flagged,files; pdf,1,0
Larry_Strickland,Connecticut,flagged,files; pdf,1,0
Bonnie_Clark,Connecticut,flagged,files; pdf,1,0
Emmanuel_Wilder,Connecticut,flagged,files; pdf,1,0
Lowell_Simon,Connecticut,flagged,files; pdf,1,0
Cheryl_Precourt,Connecticut,flagged,files; pdf,1,0
Cody_Henson,Connecticut,flagged,files; pdf,1,0
Terry_Garrison,Connecticut,flagged,files; pdf,1,0
Nasif_Majeed,Connecticut,flagged,files; pdf,1,0
Anne_Murtha,Connecticut,flagged,files; pdf,1,0
Harry_Warren,Connecticut,flagged,files; pdf,1,0
Art_Sherwood,Connecticut,flagged,files; pdf,1,0
Natalie_Robertson,Connecticut,flagged,files; pdf,1,0
Gale_Adcock,Connecticut,flagged,files; pdf,1,0
Chris_Forster,Connecticut,flagged,files; pdf,1,0
Lisa_Barnes,Connecticut,flagged,files; pdf,1,0
Vickie_Sawyer,Connecticut,flagged,files; pdf,1,0
Barbara_Lee,Connecticut,flagged,files; pdf,1,0
Aimee_Berger-Girvalo,Connecticut,flagged,files; pdf,1,0
Jason_Rojas,Connecticut,flagged,files; pdf,1,0
Scott_Stone,Connecticut,flagged,files; pdf,1,0
Tony_Hwang,Connecticut,flagged,files; pdf,1,0
Kurt_Collins,Connecticut,flagged,files; pdf,1,0
John_Bell,Connecticut,flagged,files; pdf,1,0
Jon_Hardister,Connecticut,flagged,files; pdf,1,0
Steven_Jarvis,Connecticut,flagged,files; pdf,1,0
Ray_Russell,Connecticut,flagged,files; pdf,1,0
Isaiah_Johnson,Connecticut,flagged,files; pdf,1,0
Rick_Horner,Connecticut,flagged,files; pdf,1,0
Ric_Vandett,Connecticut,flagged,files; pdf,1,0
Gregory_Gallagher,Connecticut,flagged,files; pdf,1,0
Nelson_Dollar,Connecticut,flagged,files; pdf,1,0
Richard_Chapman,Connecticut,flagged,files; pdf,1,0
William_McCaskill,Connecticut,flagged,files; pdf,1,0
Bobbie_Shields,Connecticut,flagged,files; pdf,1,0
David_Anderson,Connecticut,flagged,files; pdf,1,0
David_Lawson,Connecticut,flagged,files; pdf,1,0
Bryan_Rash,Connecticut,flagged,files; pdf,1,0
MaryAnn_Black,Connecticut,flagged,files; pdf,1,0
Darryl_Moss,Connecticut,flagged,files; pdf,1,0
Kyle_Hall,Connecticut,flagged,files; pdf,1,0
Michael_Smith,Connecticut,flagged,files; pdf,1,0
M._Jean_Dowding,Connecticut,flagged,files; pdf,1,0
Anthony_Mascolo,Connecticut,flagged,files; pdf,1,0
Timothy_Leever,Connecticut,flagged,files; pdf,1,0
Michael_Speciale,Connecticut,flagged,files; pdf,1,0
Bobby_Emory,Connecticut,flagged,files; pdf,1,0
Penelope_diMaio,Connecticut,flagged,files; pdf,1,0
Debra_Conrad,Connecticut,flagged,files; pdf,1,0
John_Adcock,Connecticut,flagged,files; pdf,1,0
Brennan_Brooks,Connecticut,flagged,files; pdf,1,0
Raymond_Seigfried,Connecticut,flagged,files; pdf,1,0
Tess_Judge,Connecticut,flagged,files; pdf,1,0
Joshua_Elliott,Connecticut,flagged,files; pdf,1,0
Christy_Clark,Connecticut,flagged,files; pdf,1,0
William_Richardson,Connecticut,flagged,files; pdf,1,0
Justin_Cruice,Connecticut,flagged,files; pdf,1,0
"[""Da'Quan_Love""", 'Connecticut,flagged,files; pdf,1,0
Dan_Champagne,Connecticut,flagged,files; pdf,1,0
Phil_Berger,Connecticut,flagged,files; pdf,1,0
Leslie_Cohen,Connecticut,flagged,files; pdf,1,0
Julie_Von_Haefen,Connecticut,flagged,files; pdf,1,0
Troy_Lawson,Connecticut,flagged,files; pdf,1,0
Donna_McDowell_White,Connecticut,flagged,files; pdf,1,0
Jonathan_Jordan,Connecticut,flagged,files; pdf,1,0
Dianne_Little,Connecticut,flagged,files; pdf,1,0
Rich_Deecken,Connecticut,flagged,files; pdf,1,0
Terence_Everitt,Connecticut,flagged,files; pdf,1,0
Samuel_Edney,Connecticut,flagged,files; pdf,1,0
Rhonda_Schandevel,Connecticut,flagged,files; pdf,1,0
Dan_Zitofsky,Connecticut,flagged,files; pdf,1,0
Chris_Humphrey,Connecticut,flagged,files; pdf,1,0
Bryan_Shupe,Connecticut,flagged,files; pdf,1,0
Guillermina_Gonzalez,Connecticut,flagged,files; pdf,1,0
Jay_Stobbs,Connecticut,flagged,files; pdf,1,0
Annie_Hornish,Connecticut,flagged,files; pdf,1,0
David_Perry,Connecticut,flagged,files; pdf,1,0
Susan_Maxon,Connecticut,flagged,files; pdf,1,0
Ed_Goodwin,Connecticut,flagged,files; pdf,1,0
Jennifer_Benson,Connecticut,flagged,files; pdf,1,0
Sydney_Batch,Connecticut,flagged,files; pdf,1,0
Craig_Fishbein,Connecticut,flagged,files; pdf,1,0
Joshua_Niday,Connecticut,flagged,files; pdf,1,0
Marcia_Morgan,Connecticut,flagged,files; pdf,1,0
William_Buckbee,Connecticut,flagged,files; pdf,1,0
Rosa_Gill,Connecticut,flagged,files; pdf,1,0
Susan_Fisher,Connecticut,flagged,files; pdf,1,0
Timothy_Barnsback,Connecticut,flagged,files; pdf,1,0
Tom_Glendinning,Connecticut,flagged,files; pdf,1,0
Wesley_Harris,Connecticut,flagged,files; pdf,1,0
Erica_McAdoo,Connecticut,flagged,files; pdf,1,0
Erin_Wienner,Connecticut,flagged,files; pdf,1,0
Tom_Delnicki,Connecticut,flagged,files; pdf,1,0
Alissa_Batts,Connecticut,flagged,files; pdf,1,0
Robert_Reives,Connecticut,flagged,files; pdf,1,0
Jeffrey_Olmstead,Connecticut,flagged,files; pdf,1,0
Eric_Braunstein,Connecticut,flagged,files; pdf,1,0
Lydia_Blume,Alabama,problems,files; pdf,1,0
Walter_Riseman,Alabama,problems,files; pdf,1,0
April_Weaver,Alabama,problems,files; pdf,1,0
Justin_Thompson,Alabama,problems,files; pdf,1,0
Jayne_Crosby_Giles,Alabama,problems,files; pdf,1,0
Kimberly_Hammill,Alabama,problems,files; pdf,1,0
Brian_Carrier,Alabama,problems,files; pdf,1,0
Mac_McCutcheon,Alabama,problems,files; pdf,1,0
James_Bourque,Alabama,problems,files; pdf,1,0
Eddie_Britton,Alabama,problems,files; pdf,1,0
Gregory_Swallow,Alabama,problems,files; pdf,1,0
Victoria_Foley,Alabama,problems,files; pdf,1,0
Cody_Blackburn,Alabama,problems,files; pdf,1,0
Patricia_Nobel,Alabama,problems,files; pdf,1,0
Matt_Fridy,Alabama,problems,files; pdf,1,0
Kevin_Bushey,Alabama,problems,files; pdf,1,0
Nancy_Carlton_Bendinger,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Jared_Millican,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Tom_Holmes,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Joe_Lovvorn,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Brian_Williams,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Dan_Roberts,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Scott_Stadthagen,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Alli_Summerford,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Neil_Rafferty,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Thad_McClammy,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Andy_Whitt,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Bob_Fincher,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Garlan_Gudger,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Rolanda_Hollis,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Pebblin_Warren,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Chad_Young,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Wes_Allen,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Mike_Ball,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Clyde_Chambliss_Jr.,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Kristy_Kirkland,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Cam_Ward,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Mary_Wynne_Kling,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Kenneth_Brackins,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
David_Faulkner,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Pamela_Howard,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Proncey_Robertson,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Chris_Elliott,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Danielle_Mashburn-Myrick,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Amber_Selman-Lynn,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Jack_Williams,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Rex_Reynolds,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Will_Benton,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Tom_Whatley,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Scott_Brewer,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Howard_Sanderford,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Elijah_Boyd,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Arthur_Orr,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Craig_Ford,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Jim_Williams,Alabama,pending,files; Confirmed; pdf; HTMLS,3,0
Guy_Lebida,Alabama,flagged,files; pdf,1,0
Michele_Meyer,Alabama,flagged,files; pdf,1,0
Chloe_Maxmin,Alabama,flagged,files; pdf,1,0
Henry_Ingwersen,Alabama,flagged,files; pdf,1,0
Doretta_Colburn,Alabama,flagged,files; pdf,1,0
Matthea_Daughtry,Alabama,flagged,files; pdf,1,0
Janice_Dodge,Alabama,flagged,files; pdf,1,0
Matthew_Pouliot,Alabama,flagged,files; pdf,1,0
Anne_Gass,Alabama,flagged,files; pdf,1,0
Mark_Lawrence,Alabama,flagged,files; pdf,1,0
Michael_Reynolds,Alabama,flagged,files; pdf,1,0
Danny_Garrett,Alabama,flagged,files; pdf,1,0
Owen_Casas,Alabama,flagged,files; pdf,1,0
Nicole_Grohoski,Alabama,flagged,files; pdf,1,0
Sara_Gideon,Alabama,flagged,files; pdf,1,0
Donna_Bailey,Alabama,flagged,files; pdf,1,0
Geoffrey_Gratwick,Alabama,flagged,files; pdf,1,0
Mike_Holmes,Alabama,flagged,files; pdf,1,0
Martha_Poliquin,Alabama,flagged,files; pdf,1,0
Matthew_Harrington,Alabama,flagged,files; pdf,1,0
Allyson_Cavaretta,Alabama,flagged,files; pdf,1,0
Frederick_Samp,Alabama,flagged,files; pdf,1,0
Carol_Carothers,Alabama,flagged,files; pdf,1,0
John_Nutting,Alabama,flagged,files; pdf,1,0
Ann_Peoples,Alabama,flagged,files; pdf,1,0
Erik_Jorgensen,Alabama,flagged,files; pdf,1,0
Eryn_Gilchrist,Alabama,flagged,files; pdf,1,0
Robert_Faunce,Alabama,flagged,files; pdf,1,0
Anne_Carney,Alabama,flagged,files; pdf,1,0
Craig_Hickman,Alabama,flagged,files; pdf,1,0
Gerald_Allen,Alabama,flagged,files; pdf,1,0
Rick_Parris,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Jay_Steagall,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Chris_Sneed,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
John_Talley,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Jeff_Berrong,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Linda_Wade,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Robert_Manger,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
"[""Terry_O'Donnell""", 'Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Monroe_Nichols,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Cyndi_Munson,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Judd_Strom,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Daniel_Manuel,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Jason_Sansone,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Ronny_Johns,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Jack_Reavis,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
JJ_Burnam,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Sheila_Dills,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Amanda_Jeffers,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Lewis_Moore,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Todd_Russ,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Brent_Howard,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Josh_West,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Kevin_McDugle,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
George_Young,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Brenda_Stanley,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Forrest_Mayer,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Michael_Brooks,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Arnold_Bourne,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Ty_Burns,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Renee_Jerden,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Steve_Barnes,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Ashley_Lehnert,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Kilmyn_Easley-Graf,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Chuck_Hall,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Jason_Reese,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Rhonda_Cox,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Ryan_Martinez,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Brian_Hill,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Kathy_Wallis,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Mickey_Dollens,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Ross_Ford,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Mark_Vancuren,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Andy_Richardson,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Darrell_Weaver,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Cynthia_Roe,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Rusty_Cornwell,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Tammy_Townley,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Cheryl_Baber,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Devyn_Denton,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Shannan_Tucker,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Jennifer_Esau,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Joe_Howell,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Stan_May,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Jeff_Boatman,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Julia_Kirt,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
James_Leewright,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
John_Haste,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Oraynab_Jwayyed,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Chad_Caldwell,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Mark_Lawson,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Randy_Randleman,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
David_Pilon,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Cyndi_Ralston,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Ben_Loring,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Kevin_West,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Mike_Osburn,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Danny_Sterling,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Heady_Coleman,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Kara_Sawyer,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Peggy_DeFrange,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Kelly_Albright,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Lonnie_Sims,Oklahoma,pending,files; Confirmed; pdf; HTMLS,3,0
Karen_Gaddis,Oklahoma,flagged,files; pdf,1,0
Meloyde_Blancett,Oklahoma,flagged,files; pdf,1,0
Collin_Walke,Oklahoma,flagged,files; pdf,1,0
Marcus_McEntire,Oklahoma,flagged,files; pdf,1,0
Chris_Kannady,Oklahoma,flagged,files; pdf,1,0
Regina_Goodwin,Oklahoma,flagged,files; pdf,1,0
Tom_Brinkman_Jr.,Colorado,problems,files; pdf,1,0
Stephanie_Sanders,Colorado,problems,files; pdf,1,0
Christopher_Louis_Kennedy,Colorado,problems,files; pdf,1,0
Britt_Raybould,Colorado,problems,files; pdf,1,0
Emilia_Sykes,Colorado,problems,files; pdf,1,0
John_Cooke,Colorado,problems,files; pdf,1,0
Sage_Dixon,Colorado,problems,files; pdf,1,0
Eddie_Martin,Colorado,problems,files; pdf,1,0
Patrick_Neville,Colorado,problems,files; pdf,1,0
David_Perryman,Colorado,problems,files; pdf,1,0
Heather_Scott,Colorado,problems,files; pdf,1,0
Bride_Rose_Sweeney,Colorado,problems,files; pdf,1,0
Jennie_Scott,Colorado,problems,files; pdf,1,0
Faith_Winter,Colorado,problems,files; pdf,1,0
Kerry_Donovan,Colorado,problems,files; pdf,1,0
Kim_Tavendale,Colorado,problems,files; pdf,1,0
Lori_Saine,Colorado,problems,files; pdf,1,0
Rashard_Bickham,Colorado,problems,files; pdf,1,0
Doug_Ricks,Colorado,problems,files; pdf,1,0
Joan_Gabelmann,Colorado,problems,files; pdf,1,0
Dennis_Dugger,Colorado,problems,files; pdf,1,0
Nikki_Foster,Colorado,problems,files; pdf,1,0
Daneya_Esgar,Colorado,problems,files; pdf,1,0
Edie_Hooton,Colorado,problems,files; pdf,1,0
Catherine_Roupe,Colorado,problems,files; pdf,1,0
Lynn_Luker,Colorado,problems,files; pdf,1,0
Paul_Royse,Colorado,problems,files; pdf,1,0
Dave_Williams,Colorado,problems,files; pdf,1,0
Katelyn_Dockery,Colorado,problems,files; pdf,1,0
Cory_Hoffman,Colorado,problems,files; pdf,1,0
Liz_George,Colorado,problems,files; pdf,1,0
Marilyn_Tunnat,Colorado,problems,files; pdf,1,0
Jim_Grego,Colorado,problems,files; pdf,1,0
Lance_B._Kolbet,Colorado,problems,files; pdf,1,0
Dorothy_Moon,Colorado,problems,files; pdf,1,0
Jim_Trakas,Colorado,problems,files; pdf,1,0
Tammy_Story,Colorado,problems,files; pdf,1,0
Tim_Neville,Colorado,problems,files; pdf,1,0
Cheryl_Key,Colorado,problems,files; pdf,1,0
Mark_Allen,Colorado,problems,files; pdf,1,0
Jason_Dunnington,Colorado,problems,files; pdf,1,0
Todd_Blackburn,Colorado,problems,files; pdf,1,0
Todd_Kastetter,Colorado,problems,files; pdf,1,0
Bob_Peterson,Colorado,problems,files; pdf,1,0
Kenton_Patzkowsky,Colorado,problems,files; pdf,1,0
Shalira_Taylor,Colorado,problems,files; pdf,1,0
Chelsea_Gaona-Lincoln,Colorado,problems,files; pdf,1,0
Steve_Jarman,Colorado,problems,files; pdf,1,0
John_Green,Colorado,problems,files; pdf,1,0
Ray_Scott,Colorado,problems,files; pdf,1,0
Perry_Buck,Colorado,problems,files; pdf,1,0
Lorraine_Wilburn,Colorado,problems,files; pdf,1,0
Chase_Van_Weerdhuizen,Colorado,problems,files; pdf,1,0
Lisa_Cutter,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Dafna_Michaelson_Jenet,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Paul_Lundeen,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Eric_Joss,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Toren_Mushovic,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Chris_Holbert,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Dylan_Roberts,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Darrell_Dinges,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Steve_Peterson,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Dennis_Hisey,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Matt_Soper,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Chris_Kennedy,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Marc_Catlin,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Beth_Hart_Harz,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Nicki_Mills,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Janice_Rich,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Paul_Jones,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Luke_Bray,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Robert_Rodriguez,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Brandon_Bobian,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Kim_Ransom,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Larry_Liston,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Shannon_Bird,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Phil_Kelley,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Charles_Messick,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Olen_Lund,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Gordon_Alley,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Don_Bendell,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Tracy_Kraft-Tharp,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Alex_Valdez,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Susan_Kochevar,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Pete_Lee,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
James_Coleman,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Serena_Gonzales-Gutierrez,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Gil_Armendariz,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Michael_Thuener,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Donald_Valdez,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
Barbara_Hall_McLachlan,Colorado,pending,files; Confirmed; pdf; HTMLS,3,0
